,labels,text
85801,0,[泪] //@小爬鱼:[泪]
106479,0,//@大?:[衰][衰][汗]
24197,1,一定得找个机会去一去[抱抱]
5683,1,奶爸啊你[哈哈]@海威格海龙
33087,1,[哈哈][哈哈][哈哈]太坏了
9656,1,热忱的欢迎您的入住哟~[可爱]
12105,1,又灰回来了~[嘻嘻][嘻嘻]
65852,0,为什么没有女人喜欢我？[抓狂]
13111,1,??[爱你][爱你][爱你]
106363,0,//@济南广播电视: [怒]
19182,1,iPad 截屏的方法 [哈哈]
73243,0,[怒]//@煦不别: 转发微博
109484,0,晚安。。。[晕][晕][晕]
45044,1,一切都好像越来越圆满了[可爱]
96494,0,[泪] //@卢九评:悲剧啊
9906,1,加油[嘻嘻]我坚信着，天道酬勤
9601,1,[鼓掌][鼓掌][鼓掌]好棒
112528,0,醪糟粉子蛋…深夜大补啊！[晕]
30670,1,近期让我掩嘴笑的段子[哈哈]
85779,0,烦，好Hi烦！[抓狂][抓狂]
22024,1,感谢兄弟及弟妹热情款待[嘻嘻]
44291,1,这策划的不错[嘻嘻][围观]
76961,0,今天是正儿八经开业拉！[泪]
65772,0,我怨念得飘过[泪]你们吃好！
32670,1,我猜，这位会倒在池子里[哈哈]
76061,0,完了，又剃了个傻小子头[泪]
62263,0,带状疱疹，戒酒戒辣戒海鲜[衰]
114358,0,含泪默默飘过[泪][泪][泪]
42060,1,都是盗版CD培养的！[嘻嘻]
100478,0,好求闷热 ~来场暴雨嘛！[怒]
56802,0,还未见你们回复！[怒]@牛文文
64475,0,最后一条戳中泪点[泪][泪]
90352,0,[晕]//@老沉: 转发微博
18972,1,创意源自生活，真赞！[鼓掌]
41728,1,法师肯定哭了！[哈哈][哈哈]
56551,0,这天咋一下冷的想穿棉袄啊[晕]
4419,1,迷恋渡假的感觉~~~[爱你]
1352,1,皇马加油！防的很漂亮！[哈哈]
95780,0,这是一个关于爱的故事……[泪]
12310,1,今天在八达岭长城做好汉[嘻嘻]
108964,0,嘴巴上火气泡还没好[泪][晕]
24882,1,这是海尔兄弟的弟弟么？[嘻嘻]
50228,1,坚决不要老外的心动摇了[嘻嘻]
10904,1,感谢所有支持栋梁的你们[爱你]
97788,0,努力撑过每一天[泪][抓狂]
28152,1,咱们中午吃到一块儿了[嘻嘻]
7848,1,[鼓掌]说的好！[good]
105929,0,不大用韩妆，也不想再爱了[泪]
91498,0,//@热门奇事趣闻: [泪]
31352,1,少年欢乐多啊。[哈哈][哈哈]
40426,1,欢迎大家都加入群来吐槽[嘻嘻]
39801,1,[嘻嘻][浮云]好内容值得推荐
32641,1,现在可是各种喜庆啊~[哈哈]
17272,1,//@吹灯拔蜡888:[哈哈]
13550,1,[哈哈]工作有这个激情才行嘛！
21113,1,图书馆旁边似乎是个澡堂[可爱]
10605,1,@Eloise_暖 [嘻嘻]
51683,1,吃早点遇到这个大家伙[爱你]
66520,0,必须预热，而且时间要很长[泪]
89869,0,在监狱跳楼被洪水冲走了[泪]
94785,0,这是射手座的！写错了！[抓狂]
110241,0,原来是这样的啊~[晕][黑线]
77379,0,第三次去九寨都赶上下雨了[泪]
41793,1,欢迎美女入住小石桥店[爱你]
41731,1,欢迎啊[可爱]咱家吃饭不怕胖
14965,1,有水就有鱼呀！[嘻嘻][嘻嘻]
113323,0,[泪] //@刘佰忠:[伤心]
113756,0,不敢，怕暴雨[泪][泪][泪]
43252,1,[嘻嘻]这算“缅怀”嘛？哈哈
70265,0,建国门至东直门交通管制[怒]
42857,1,@活水清波 你怎么看？[嘻嘻]
112398,0,这样鼓励胖子减肥人道吗？[衰]
90196,0,我还在工作[泪]，好饿！[泪]
39276,1,[哈哈]传说中的“茅台哥”！
21217,1,@野二哥 没有收到玫瑰[哈哈]
20743,1,原来是你[哈哈][哈哈]幸会
19399,1,Foodies...[嘻嘻]
108203,0,[泪]我家要到哪年才能20M啊
74313,0,露天温泉太给力了～  [抓狂]
33568,1,悲剧的一家人![偷笑][嘻嘻]
102338,0,你们应该叫我玩两局再走的[泪]
28372,1,幽径散发着浪漫的气息![鼓掌]
69171,0,@江南 @唐家三少 [悲伤]
73212,0,油泼面，好正宗[抓狂][抓狂]
108704,0,堵在桥上，我饿的想吐！[衰]
36423,1,倒计时十四天[嘻嘻]得吃遍美食
77490,0,[吃惊]算喜剧还是算悲剧[晕]
52285,1,速速来京[嘻嘻] [太开心]
67860,0,眼看到手的票就这样飞了！[怒]
22067,1,唯爱与美食不可辜负！[嘻嘻]
42587,1,都是费尔蒙古董酒店之最[鼓掌]
65915,0,无比想念的外婆拿手家乡饭[泪]
86203,0,除了感谢还能说什么呢…[泪]
114541,0,请你不要往窗外扔纸！！！[衰]
29782,1,哟，历届冠军都一个队啊[嘻嘻]
81953,0,收了留看，要是有空的话[泪]
11128,1,"光脚跳一跳,年轻好几十[哈哈]"
72469,0,[泪] 因炸鸡也要婚啦。。。
40968,1,大家拍手吧！[鼓掌][鼓掌]
95802,0,忽然很想吃面加鸡蛋加馄饨[泪]
111871,0,看它的小眼神，心里好酸～[泪]
88611,0,早晚鼻敏感，换季伤不起[晕]
41717,1,#云美食#冻冻更健康~[爱你]
10470,1,此工程叫“达美广场”[哈哈]
57282,0,太亲切了。还是产业园好[泪]
64460,0,又把火箭往事翻出来乐。[抓狂]
73339,0,乃们听见没有啊！快捐钱！[泪]
32752,1,又要出发啦，今天日喀则[嘻嘻]
111702,0,糟糕的睡眠，回笼吧[泪][晕]
16236,1,南方的周末天气会更好[嘻嘻]
54516,1,[嘻嘻][嘻嘻] 好享受吧～
15258,1,[可爱]同祝织围脖的都快乐！
75582,0,[泪] //@郎心铁:转发。
55259,1,你丫关注人家老婆作甚？[哈哈]
32979,1,老萧你辛苦了！[哈哈][哈哈]
98821,0,默默地在心里念了一遍[伤心]
96325,0,这叫劈腿！[怒][怒][怒]
41033,1,别让我猜最新版....[哈哈]
76126,0,[泪] //@封新城:??微博
49691,1,看样子比较像你[鼓掌][鼓掌]
41428,1,这个胖富帅很?的样子嘛[嘻嘻]
77265,0,今天乘坐飞机模型出行！[泪]
44920,1,外景更赞 闹中取静 [嘻嘻]
93313,0,SEE YOU!~[心][泪]
3282,1,我们大家恭喜她[围观][鼓掌]
75620,0,想不到，今年称砣也会火![怒]
112965,0,过敏性结膜炎让哥很痛苦！[泪]
9022,1,[爱你]多谢评价，欢迎再来哦~
57645,0,才49？搞纪录片好辛苦[泪]
47349,1,希望大家踊跃参与哦！[抱抱]
67944,0,做个足底能让摩托车给撞了[泪]
13013,1,个顶个的鲜啊[偷笑][鼓掌]
2940,1,空游大叔也可以镁铝聊天[嘻嘻]
93862,0,看，飞机…… [泪]我默哀了！
17362,1,彩轮艺术开启新的一周[可爱]
16166,1,别回来了，就在宝岛吧[哈哈]
7698,1,大家猜猜这是在哪里？[可爱]
2121,1,验证小吃必须我出马啊[哈哈]
14818,1,谢谢亲爱的~[哈哈][亲亲]
29545,1,创作中[嘻嘻]哈哈 看得懂吗？
107939,0,[衰]//@孙礼纪事: [衰]
71750,0,今天又没法锻炼了。。。[泪]
42910,1,用玩的心做生意，有趣[嘻嘻]
11604,1,不是一家人不进一家门[嘻嘻]
10517,1,谁总结的，很形象啊！[嘻嘻]
23905,1,[哼][嘻嘻][嘻嘻][哈哈]
82030,0,最近还真是倒霉啊！[泪]。。。
96808,0,出发！！！去哪来着[晕][晕]
44145,1,麻雀虽小，五脏俱全啦[哈哈]
85074,0,我怎么就那么烦你了呢！[怒]
52147,1,众神约在地中海的黄昏[嘻嘻]
95936,0,赚钱真是件费心费力的事[泪]
78865,0,早睡是个难题，比早起还难[泪]
39090,1,@厦门海景千禧大酒店 [鼓掌]
68856,0,[哈哈] //@圈J圈：[衰]
46793,1,天亮就出发[嘻嘻]！拉萨我来啦
41148,1,我玩过比这个还邪恶的[嘻嘻]
95353,0,不会算数吗，差16度的[晕]
2889,1,@世纪佳缘lucy [嘻嘻]
23947,1,"没错,就是这样决定的![爱你]"
34152,1,//@星夜相声会馆: [鼓掌]
11805,1,作业非常认真，做得好棒[鼓掌]
38885,1,[鼓掌][鼓掌][鼓掌]回去看
71837,0,屁眼也能走私[晕][晕][晕]
53720,1,我知道这个店。[可爱][可爱]
109880,0,都想吃，只吃过鼎泰丰，[抓狂]
39257,1,肯特郡，最后时刻我来了[嘻嘻]
31736,1,你们知道今天谁大寿吗？[可爱]
73397,0,我现在在和曲太太吃方便面[泪]
69813,0,其实要承担的比这更多…[泪]
10019,1,饭后一个mango~[爱你]
61864,0,好地方上次活动没有去成[泪]
29537,1,朱小满太逗了[哈哈][哈哈]
81847,0,@小学生杜鑫 管管李大帅[泪]
87000,0,饱得不省人事。[抓狂][抓狂]
60828,0,感冒确实不太爽 啊…[抓狂]
22281,1,鸡蛋，从里打破还是食物[嘻嘻]
62998,0,预装太多了。倒是方便啊[晕]
97194,0,暴雨倾盆，不想出门[衰][怒]
115226,0,妈，你进来为什么不敲门[怒]
28564,1,一起来加入我们的运动吧[哈哈]
107343,0,不眠症は悲?です[泪][抓狂]
81641,0,王洛丹唱歌是真心难听[抓狂]
38871,1,//@萌宠集中营：帅。[哈哈]
5736,1,晚上请你吃鱼，一言为定[嘻嘻]
1278,1,回复@董存存:洞次洞次[嘻嘻]
10866,1,晚安，我是万人迷哈球！[亲亲]
39220,1,粉肝拼猪脚，[嘻嘻][馋嘴]
101707,0,为什么招人却又这么难！！[泪]
67789,0,白天没怎么睡觉，晚上要悬[泪]
80921,0,我超级羡慕嫉妒！！！[抓狂]
25784,1,找到了达芬奇密码!!![哈哈]
82850,0,两个两个~！[抓狂][抓狂]
97675,0,酒吧区内一群人在赶稿一刚[泪]
74996,0,优质分析员进度70%…[泪]
53469,1,第一餐，要吃得饱点。[嘻嘻]
7082,1,咱家的香酥鸭是一特色。[嘻嘻]
35417,1,今天降温啦！长袖穿起！[哈哈]
110024,0,雨下的咱俩的计划都没了[泪]
107249,0,face《―》 face[泪]
63487,0,多拍点人物会死啊！！！[抓狂]
29894,1,哥能给扛一捆回来不？[嘻嘻]
63180,0,射手座是今晚没玩尽兴[抓狂]
66933,0,[晕]//@孔二狗:真牛叉。
2693,1,//@夏胜洁:[嘻嘻][哈哈]
73284,0,又碰上一个臭臭的出租车[抓狂]
46845,1,我们酒店甜品也有这个~[鼓掌]
40793,1,[哈哈]盖着羽绒被的海豹先生。
99259,0,[晕][神马][浮云][嘘]
59698,0,天天玩微博，手机都抗议了[衰]
98732,0,无话可说！[晕][晕][晕]
32796,1,[太开心] 太美了，巴生清真寺
114130,0,[吃惊][吃惊][晕][怒骂]
45551,1,这样生活真的有趣多了[可爱]
20103,1,力挺金霏！金霏最棒啦~[鼓掌]
40037,1,我偶像又来了....[哈哈]
109276,0,拍的我这么丑！车车没意思[泪]
10491,1,这个其实是缘分[鼓掌][鼓掌]
30017,1,草泥马哦~~[哈哈][哈哈]
86657,0,[泪] 都是名模的身材。。。
95831,0,@吕依一 爱情还是在等待[泪]
74240,0,今天真热啊，明显穿多了～[泪]
58949,0,刚才几声大雷真是叼炸天~[衰]
71528,0,[怒]@翟飞在新浪 @老秤无砣
56307,0,连自行车都堵，这还叫路吗[衰]
14078,1,我的菜，我的菜。。。[嘻嘻]
3849,1,排排座[嘻嘻][嘻嘻][嘻嘻]
29599,1,哇咔咔[嘻嘻]大桔子[馋嘴]
110410,0,我还好就是左边腰疼。[抓狂]
67589,0,//@微博搞笑排行榜:[泪]
55463,0,真是不好意思，我馋牛排了[怒]
62822,0,请远离米奇！！！[酷][怒]
86243,0,艹 速度解决 不能脏班子[怒]
58309,0,我今天有点烧[泪][泪][泪]
10153,1,[哈哈]@DJ杜小拧 @药一男
45571,1,挟酒劲，逞一时快意。[嘻嘻]
104489,0,看到最后，我又相信爱情了[泪]
83492,0,选歌选歌。。。。头快炸了[泪]
73074,0,俩角度了，看来不是蜡像[晕]
77821,0,需要各?晶[晕][来][来]
9711,1,法国普罗旺斯，紫色餐厅[爱你]
73974,0,理解不了！去郊区开去！[怒骂]
72422,0,想着想着，天亮了…[汗][泪]
5687,1,水母湖里的无毒水母 [嘻嘻]
99697,0,我占五条 //@老礼:[泪]
76616,0,原味酸奶，酸......[泪]
99870,0,亲戚，亲戚，走开啦...[怒]
2874,1,提前收到一份圣诞小礼物[嘻嘻]
37581,1,亲们，新年大吉大利奥[鼓掌]~
67857,0,“真正的吻别“！[泪]感动~
42215,1,[哈哈] //@健崔:。。。
1115,1,擦得真干净呀[哈哈][哈哈]
73575,0,就剩两年了~[泪]@顽主墨宝
32904,1,强烈要求先尝再评啊！[哈哈]
36659,1,环肥燕瘦，各有千秋。[嘻嘻]
63140,0,[哼][怒][怒][怒][怒]
106770,0,[衰][衰][衰]杜杜的亮了
48760,1,母女？母子！[哈哈][哈哈]
32809,1,只有你才有这待遇对不对[爱你]
97657,0,变态太多了[怒][怒][怒]
42110,1,最萌熊猫冬季保暖摄影帽[哈哈]
18075,1,//@中国料理烤鸭:[哈哈]
29557,1,[哈哈]@赵赵的地盘2012
36842,1,让您的孩子不再害怕打针[鼓掌]
36800,1,回来给我签名啊[嘻嘻] 加油
29620,1,演出开始了@国王塑像[鼓掌]
81308,0,//@几米漫画集:中枪[泪]
38564,1,#河北音乐广播#关注。[爱你]
21721,1,搬小板凳看露天电影。[嘻嘻]
82990,0,我怎么一点印象都没有。[晕]
93520,0,从不去，因为不知道怎么逛[衰]
27714,1,好车！豪车！我喜欢~[爱你]
72496,0,[怒]每天一斤奶，致癌中国人！
109969,0,[泪] //@杨锦麟:[泪]
29144,1,欢迎啊[爱你][鼓掌][鼓掌]
46726,1,谢谢！[爱你]等你带宝宝来呀！
63980,0,干了一天体力活，全是黑点[泪]
20643,1,现在依然有厕友[嘻嘻][嘻嘻]
47049,1,[哈哈]转给做数字出版的同仁们
18080,1,什麽叫丰满，这就是。[哈哈]
102758,0,明天回荷兰了，好舍不得！[泪]
17226,1,我们都爱滑梯[嘻嘻][嘻嘻]
61508,0,孙子，狗狗招谁了[怒][怒]
3240,1,猴子老师越来越大气啦[鼓掌]
52139,1,又几好播！最紧要快靓正[嘻嘻]
99750,0,拉出来枪毙五分钟吧……[怒]
88309,0,[晕][晕][晕]壮哉我大海胆
47202,1,[握手][太开心][太开心]
12771,1,现在去应该是最安全的[哈哈]
51755,1,《飞虎》第四集更新啦[嘻嘻]
109303,0,短袖一秒换抓绒衣的节奏！[晕]
110123,0,[悲伤]//@蔺小晶:[浮云]
47485,1,小能手们，露一小脸吧[嘻嘻]
114812,0,既然不爱，请还他自由。[伤心]
12394,1,好有爱[爱你]...我想毛毛了
60312,0,[汗]好吧，晚年幸福[抓狂]
63931,0,黄老师……你怎么能这样！[衰]
40035,1,仍然使诺机的转[哈哈][哈哈]
110059,0,完全没感觉 只觉一片混乱[晕]
6703,1,?我一?五星?的家?？[哈哈]
3345,1,刚进家，差点回不来了[哈哈]
110335,0,他怎么不自愿去死？[怒][怒]
114859,0,[泪] //@卢中强:[泪]
82206,0,[晕]要减肥的大人过来学学！
66148,0,[泪][生病][悲伤][伤心]
30687,1,许多惊喜呐[嘻嘻]@新浪尚品
46864,1,久违的欢乐！今晚继续[哈哈]
47712,1,男人也要?理一下哦.[嘻嘻]
93018,0,NND被车撞了，疼死了。[泪]
32421,1,@直升机卷笔刀 栗同学[嘻嘻]
84608,0,后街男孩变成后街大叔了[泪]
32171,1,新鲜的草莓，充满诱惑[哈哈]
93074,0,你?三?能急死我！！！[抓狂]
53023,1,公司发的口罩，好贴心[嘻嘻]
5901,1,专为吃货们准备的活动[哈哈]
115123,0,夏天外拍就是晒太阳喂蚊子[泪]
70244,0,祈祷！//@廖小静: [悲伤]
112882,0,不冲突，对于国家和烟民[怒]
27134,1,//@全球热点奇闻:[嘻嘻]
35732,1,???[爱你][爱你][爱你]
50574,1,可以呐[嘻嘻][呵呵][爱你]
5422,1,睡得没她快的自动转发。[哈哈]
83850,0,[爱你]脸何时才能消肿啊[泪]
46606,1,好恐怖啊～～～～～～[嘻嘻]
3429,1,还是麻麻喂饭比较香~~[哈哈]
19899,1,途经齐云山[嘻嘻]#微观黄山#
12335,1,Niubility！[哈哈]
14888,1,这个灰常实用呀[鼓掌][鼓掌]
13837,1,一张A4纸上进行的创作[嘻嘻]
51642,1,翠萍，早上好~[嘻嘻][太阳]
37119,1,向这位瓦先生问声好！[嘻嘻]
6174,1,你将开创一个腊肉人生。[鼓掌]
58068,0,四月飘雪[晕]，这满天的毛儿~
1618,1,到天塔了，接近目的地。[可爱]
93910,0,太……?……丝……啦[抓狂]
22208,1,//@笑多了会怀孕:[哈哈]
91259,0,年轻人的聚会，我们掉队咯[泪]
13733,1,[哈哈] //@李小妮:呵呵呵
90905,0,我有十个，也没见享清福[泪]
46185,1,阅读需要从孩子抓起！[哈哈]
4925,1,//@随手拍:远吗？[抱抱]
11521,1,微薄上有些人好奇心强[哈哈]
42096,1,@hellensyy [哈哈]
90285,0,北京最酥拿破仑就是个神话[泪]
109695,0,楼下装修震得我浑身麻[抓狂]
92799,0,坑爹的足协你做得太漂亮了[怒]
107024,0,想吃炸酱面了[泪][泪]真香
99812,0,//@钟玲:居然也是十运[晕]
82168,0,这片子把哥感动了。泪流[泪]
83099,0,为逝去的A股 [蜡烛][悲伤]
34325,1,可儿云：五爷最流弊~！[哈哈]
81378,0,孩子们又得带口罩上学了吗[泪]
53957,1,生日快乐~~么么哒~~[亲亲]
21235,1,[亲亲][亲亲]多谢喜欢哦~
90896,0,真的好听，强烈推荐哦~[泪]
69471,0,[吃惊] 微臣做不到啊 [泪]
89037,0,我从你们的世界路过。。。[泪]
108538,0,不想起，不想起，不想起[泪]
43655,1,你就在院子里瞎折腾吧。[哈哈]
56814,0,OMG……我被[萌][晕]……
45321,1,[吃货]欢迎您的光临！[可爱]
16662,1,介个也太萌了吧！~~[太开心]
2803,1,真是心系祖国呀，赞~[哈哈]
85354,0,失眠，每到雷雨天就失眠！[泪]
30852,1,再过几天就该自带手机了[哈哈]
45806,1,最近刚加盟的太空舱客栈[嘻嘻]
1846,1,宵夜??到~[亲亲][亲亲]
65538,0,我已没有脑子，行尸走肉[泪]
99270,0,又信了次导航，死路一条[泪]
68705,0,我和我的家人也惊呆了！[晕]
56204,0,＜二次曝光＞看的一头雾水[晕]
107534,0,Me4被机器人MM发现了[晕]
13191,1,第五张：酒店房间另一角[嘻嘻]
90081,0,//@北京-瑗玉:谁干的[怒]
101380,0,[衰][闭嘴][吃惊]转告老爸
52099,1,来晚米线搞定晚餐哈哈[哈哈]
1087,1,你是我的第一个好朋友[爱你]
51827,1,是的，记得私信地址哈[嘻嘻]
2437,1,#轻松逸刻#[嘻嘻][哈哈]
111239,0,好想养！！可惜也木有空[泪]
18871,1,//@北京远达卓越: [鼓掌]
29979,1,同学们，快点加入吧！[哈哈]
92863,0,幸福的呀~~我要哭了！[泪]
110683,0,[吃惊][怒][愤怒][抓狂]
32950,1,发现大家血拼必败粉水啊[爱你]
84186,0,[衰]//@直言文化:[衰]
112261,0,难道这是传说的地震云吗[抓狂]
29564,1,同意[鼓掌][鼓掌][鼓掌]
48708,1,我们在新浪办公室拍电影[爱你]
87611,0,我还没机会看[抓狂][抓狂]
67471,0,看来娱乐圈也不好混啊![悲伤]
38881,1,哈哈哈，小盆友真可爱[亲亲]
67541,0,周一果然是迟到高峰期！[泪]
9409,1,忙乎一天，终于啊搞定！[哈哈]
41900,1,最喜欢他了呀[激动] [爱你]
41841,1,原只炖草龟汤[嘻嘻][嘻嘻]
7981,1,我也有绿皮火车情结……[哈哈]
267,1,我陪塞班走到了最后诶[哈哈]
27624,1,这个推断我觉得靠谱。[鼓掌]
14723,1,答案是两块五[哈哈][哈哈]
61420,0,[泪]被迫开了一天会 腰都折了
47613,1,程度跟超市?什???！[哈哈]
113044,0,要么禁微博要么赶紧去看了[衰]
28532,1,[馋嘴] 分我一个 [嘻嘻]
100747,0,微博会员到底有没有用啊？[晕]
30249,1,胖子就是比瘦子显年轻！[哈哈]
50522,1,哈哈哈哈哈哈哈哈哈哈[哈哈]
6919,1,[哈哈][哈哈]谢谢鱼兄祝福
75867,0,日出拉面。好店名。[晕][晕]
99501,0,怎么没人告诉我这个事，[泪]
92900,0,大家上班都好积极[泪][泪]
73137,0,强行推销一直不是我们强项[泪]
106064,0,//@恶趣味爱上重口味：[晕]
10154,1,风儿吹向我们！啊哈哈[哈哈]
100405,0,自驾阿坝旅行的朋友收藏！[泪]
113534,0,从国贸三期80层向下看[晕]
82354,0,大学城好多漂亮妹子怎么办[泪]
14618,1,哈哈哈可要看紧女票啊[嘻嘻]
74615,0,哪个？[抓狂][挖鼻屎][晕]
43276,1,超可爱的小loli！[哈哈]
109947,0,[泪]生命不息，拔萝卜不止~
29272,1,//@美容时尚健康:[哈哈]
32884,1,又有好吃的啦！[嘻嘻][馋嘴]
101595,0,好段子//@彭三金说:[衰]
24963,1,刚回京就收到照片了！[鼓掌]
111957,0,太缺德了！[怒]还让人活不活啊
77402,0,啊受不了啦今天没有去成[泪]
98924,0,去年今日此时此刻……[伤心]
54782,1,哈哈哈[哈哈][哈哈][哈哈]
59098,0,突然想剪头发了[抓狂][抓狂]
97287,0,[泪]以后再也不吃果冻了。。。
25042,1,宝贝们，来吧！[爱你][爱你]
72444,0,[怒]  //@野树林花:无言
81402,0,小时候教室前面挂的望远图[晕]
49905,1,抓拍得好，模特也好！[爱你]
8027,1,美味小黄油！[抱抱][馋嘴]
86285,0,就是??（你）怎??？[怒]
49035,1,密集恐?症慎入[嘻嘻][嘻嘻]
42481,1,"带本好书,一块儿上路[可爱]"
108716,0,你们晚上能不能别发这些？[怒]
55967,0,@Candy霍_梓铭 [失望]
96840,0,[泪] 明年3月我要来看桃花。
13579,1,@余铭轩 你抽筋了吧[哈哈]
101593,0,#如家正能量# 热泪盈眶[泪]
41508,1,不说一句的爱，就很感动[爱你]
96355,0,mp3丢了[泪]歌全没了[泪]
30152,1,冬天的北海道同样很美[哈哈]
24907,1,好Q哇，怎么可以得到呢[爱你]
34076,1,握笔有力 爷签的好认真[爱你]
18740,1,@穷游折扣 同学 来喽[鼓掌]
52965,1,俺也是[哈哈][哈哈][哈哈]
105420,0,终于体会到什么叫呼吸的痛[泪]
3954,1,我这身影让画面更生动![哈哈]
1014,1,[哈哈]有型！明天回公司模仿下
25757,1,很可爱的“小笼包”哟[嘻嘻]
65079,0,落枕了，难受[抓狂][抓狂]
13977,1,接跟高清线看视频太爽拉[嘻嘻]
34474,1,@迟永志 他家蜜蜡好[哈哈]
105383,0,那些都被拆没啦！[泪][抓狂]
115101,0,以为是仙人掌，原来是油条[泪]
23672,1,花间小美女！~[抱抱][爱你]
46224,1,出发上海f1赛场见啦[嘻嘻]
90659,0,不停打雷，还让不让睡了~[泪]
60116,0,天枰的例外 没蜜 飘过~[衰]
17572,1,晒得我变成半个土著人[嘻嘻]
8312,1,就是我一直打电话早她的[嘻嘻]
87877,0,打榜[给力][怒骂][威武]
91459,0,小斌斌加油[泪][泪][泪]
21297,1,哇哦，北京的粉丝有福啦[爱你]
4935,1,一定是我打开的方式不对[哈哈]
103814,0,好友意外故亡。伤心不已。[泪]
16340,1,希望来成都可以得到！[哈哈]
26921,1,哈哈，果然高端洋气![嘻嘻]
71884,0,求转发，求帮忙，求租房！[泪]
73635,0,西安啊，我的亲人在那里啊[泪]
56264,0,第一次看见～叫什么名啊？[晕]
12089,1,#沃阁同盟#爱上自驾游[爱你]
60450,0,这这这。。。。。。咋办啊[泪]
74519,0,双十一订的货终于到了…[衰]
66274,0,我在郁闷，明天买点啥呢？[晕]
56469,0,其实我并不开心[失望][泪]
11898,1,浪漫情人节、温暖好去处[鼓掌]
95984,0,我们失散于2002年……[泪]
70464,0,[衰] 是的，新生报到！！！
15416,1,[爱你]汉服小萝莉，萌呆了。
48813,1,毫无违和感~[爱你][偷乐]
41844,1,在一起，从开始到结束[爱你]
107055,0,听说还是从济州岛过去的?[晕]
81269,0,//@摩羯座星座秘语:[泪]
6837,1,我喜欢，好安静[嘻嘻][嘻嘻]
6513,1,刘同还有这么可爱一面[鼓掌]
93153,0,[怒骂][怒骂][衰][衰]
53618,1,素颜[爱你] @上海华亭宾馆
61499,0,也想吃[泪][馋嘴][偷笑]
16783,1,能看出我拍的是啥吗？[哈哈]
67838,0,干不了秘书，记性不好。[怒骂]
90728,0,不会的![吃惊][泪][闭嘴]
79875,0,大晚上的不想回家怎么办[衰]
19243,1,给哥留几本，送轮子~[亲亲]
10658,1,我儿子做的菜[鼓掌][鼓掌]
33689,1,真赞！！有北京的么？[哈哈]
21387,1,欢迎大家来日本旅游~~[爱你]
114948,0,我又饿了，我还减肥吗？[悲伤]
49958,1,[鼓掌]well done!
65711,0,居然放魔力红和火星哥的歌[衰]
14667,1,其实人总是被自己欺骗！[可爱]
1961,1,//@脂砚斋-射覆: [爱你]
62753,0,悟空被大妈欺负了[泪][泪]
7661,1,你可来了，想死我了！[嘻嘻]
49299,1,哈哈 这个造型凹的好！[嘻嘻]
103152,0,[泪][泪]漏水……又漏……
78370,0,希望快?停雨[衰][衰][衰]
38492,1,[爱你][爱你]新年快乐哦！
92236,0,折起来的地方是画残了[抓狂]
104991,0,第一次去麦当劳就是这里[失望]
77817,0,[衰] 真相只有一个，求真相
58540,0,上班下，下班下，还得淌水[泪]
70969,0,这部结尾的时候我看哭了[泪]
17709,1,[哈哈]@Coco-Beshe
95047,0,一群吃货，我想吃蔬菜[抓狂]
33171,1,一般都是直接移除粉丝[嘻嘻]
85335,0,你们是都准点到么[汗][抓狂]
67287,0,已经无言以对。[怒][可怜]
38414,1,感谢亲的支持[鼓掌][鼓掌]
29185,1,亲们，都要吃好睡好哦~[亲亲]
69015,0,尴尬的二十五岁女人~[抓狂]
37988,1,慕名来到五道营胡同[太开心]
79679,0,这………[泪][爱你][伤心]
111720,0,//@我们爱讲冷笑话:[悲伤]
12268,1,我都没看见，我没看见！[哈哈]
62938,0,原来程序员是一个高危行业[衰]
98412,0,累死！累的眼睛都大了！[泪]
6479,1,我顶你，并果断关注他[嘻嘻]
100346,0,智齿和赵老大共同成长！[泪]
12299,1,我有目标了[鼓掌][太开心]
25588,1,吃货们的春天[鼓掌][馋嘴]
72377,0,这演的太假！[鄙视][怒骂]
95603,0,不要嫩个气人[抓狂][抓狂]
24828,1,小狗是咱胡同的明星呢[哈哈]
79462,0,看图有种垂帘欲滴的赶脚[泪]
31323,1,开心，来自于内心。[太开心]
26780,1,还好！[嘻嘻]回北京就是爽！
22251,1,热狗很好吃！[哈哈][哈哈]
61870,0,[衰]//@王先知V:转发微博
33105,1,[鼓掌]来了让我跟车自拍一个
62738,0,您拍时可注意别吓着俺爹呀[晕]
40190,1,配图我喜欢！[哈哈][奥特曼]
29924,1,女巫，狗狗都很可爱！[哈哈]
21755,1,@何Hacken会 [哈哈]
6613,1,求公布地址~[哈哈][可怜]
95740,0,你怎么可以帅成这样！[抓狂]
58865,0,[泪]好想要松下的面包机！！！
61349,0,大表哥没了？看毛啊看！[泪]
15272,1,好柔美!偶来鸟!跟进![爱你]
75763,0,不合理的很多[衰]接下来怎么样
92317,0,我的主持梦啊，碎了一地![泪]
91355,0,最后一天，舍不得阿……[泪]
57025,0,这样可不行，你要挺住啊[泪]
70,1,天气不错，心情也不错[可爱]
10626,1,谢谢两位的厚爱！！！[鼓掌]
86364,0,馋我了，禁辣啊[泪]@程成TV
1708,1,牛逼！[鼓掌][鼓掌][鼓掌]
110574,0,口腔溃疡。。。痛！[泪][怒]
46270,1,我在演播室的?限得色[嘻嘻]
26460,1,你再发我们都要吃完了啊[哈哈]
76130,0,学习，学习，还是学习……[泪]
34798,1,哥唱的不是歌，是幽默。[哈哈]
55794,0,开始…减肥。[泪][泪][泪]
