,labels,text
27435,1,应该用不错吧！买这么多用哈！
46239,0,物流慢，裤子颜色与图片严重不符
28751,1,还可以，不错，喜欢清凉的味道
5791,1,第一次用华为，主要是信赖京东。
44846,0,差评，发货还得一直催货才发都快
12696,0,屏幕有一个坏点。。。。唉！！！
17679,1,又大又好，很好很好。吃了再来！
40337,1,刚收到，看看去，挺不错的。，，
46643,0,不太理想，一般般！有点失望！
5171,1,很好 很强大！！运行速度飞起
37799,0,蒙牛伊利 写的吧，，，扯淡 哎
39456,1,不错，，去年买的一条还在穿。好
7579,1,老板的货，正，好评，感谢京东
42646,1,南极人夹克衫不错哦，防风保暖
27591,1,活动给力两桶比超市一桶还便宜
31977,0,差评，里面的洗发水都漏出来了！
9427,0,平板从买了开始老是出现黑屏！
41499,1,感觉还不错，不知道洗洗怎么样。
30174,1,看着不错，还没用，一直在京东买
18450,1,这个东西很好吃，大家都很喜欢。
29656,1,非常非常划算，估计够用一年了
25617,1,促销套装，价格实惠，使用方便。
19148,1,水果新鲜送货快，继续支持京东！
12464,0,背面不平。凹凸不平。。。。。
60380,0,环境不错但是设施太旧，服务一般
27310,1,我喜欢用所以总卖洗头发很好用
34935,0,洗完头发很干燥不知道是不是正品
40706,1,给朋友买的，穿着很合适，很喜欢
42715,1,很不错，价格便宜实惠，很舒服
38661,1,穿上很舒服，大小合适，相当理想
34348,0,1*的是同样的东西呀，无语了
33732,0,购买后还未用，代用后再来评价
47621,0,太薄太透，版型太大，不够修身
39110,1,大小合适，面料也挺舒服的，好评
27193,1,看起质量还不错，等用过在追评！
37778,0,挨忽悠喝了半盒过期了一年的蒙牛
8831,0,看视频闪屏，更换一个还是如此
40359,1,超实惠，样式也不错，下次还来
61477,0,环境还行，就是餐厅服务态度很差
34369,0,感觉不怎么好 用着像是a货。
10310,0,像素太低。不清晰。没有想象中好
59895,0,如果不是非常需要，不建议选。
9270,0,一般，，，，，，，，，，，，
18520,1,分量足，甜脆好吃。买了好多次。
36922,1,我喜欢demom制造的蒙牛奶
44813,0,简直垃圾 这叫加厚？纸这么厚
12805,0,垃圾。。。。。。。。。卡的要死
26459,1,非常好，一直用这个牌子，挺好用
27260,1,挺好的，正品，喜欢效果不错！
32330,0,不好用 好油啊 太失败了 灰灰
42721,1,还可以，价廉物美，比较合身。
14351,0,"爱死机,容易进灰尘,后盖松动,"
40646,1,裤子穿上很舒服，质量也不错。
8892,0,还不错！只是收到价格就降了。
32251,0,搞活动买的，结果比平时买的贵
39716,1,第二次购买，很喜欢，质量不错。
40729,1,质量很好 穿上很舒服 大小合适
47468,0,给一个星就可以了，偏大，偏大
17351,1,味道不错!物流给力!性价比很高
8894,0,差，，，，，，''，。？？还
40015,1,做工不错，穿着舒适，价格公道。
18616,1,东西还不错.不用跑超市了.方便
42691,1,很好很好，尺码合适，衣服不错。
32142,0,没有上次效果好，洗发水太稀了
42401,1,裤子太瘦了，简直就是缩水的裤子
8550,0,太差了！就一个手机什么都没有！
5903,1,东西好，小孩喜欢，物流快，赞
34388,0,这样的包装也是够了。。。差评
15264,0,"没有红外和蓝牙,没有关机闹钟。"
33136,0,感觉买到假的，洗了全是头屑……
42487,1,挺好的，穿着很保暖，容易清洗
23344,0,本批次的苹果非常的差。烂心的。
41439,1,质量不错，价格合理，发货迅速
37618,0,不会是蒙牛干的吧 严惩真凶！
39691,1,不错，穿着很舒服，透气凉快。
45274,0,我买的的裤子在哪？还是三月份的
33926,0,用了之后很多头屑，泡沫也不丰富
9319,0,声音小，画质差。真心不推荐购买
42239,1,可以，舒适，不过有点长就是了。
8210,0,刚用就打不开，晕怀疑不是正品哦
34389,0,差评，有一瓶漏了。。。。。。
6098,1,手机贼大，照相清晰，价格实惠！
42088,1,好喜欢，下次还会买，真心好穿
4640,1,给儿子买的，他很喜欢。还行吧
17187,1,不错，下次还会再买的，，，，，
8066,1,除了续航能力差之外，别的都好
38665,1,宝贝已收到 质量很好穿上很舒服
3230,1,还行吧，，，，，，，，，，，，
42234,1,质量很好！质量很好！质量很好！
45649,0,质量不好，很失败的一次网购！
4527,1,物美价廉！！！…………………
43114,0,我只是讨厌京东这样的强制晒单
38046,1,裤子不错。不硬。上身效果棒棒的
25867,1,物流很快，很喜欢，一直用这个的
34751,0,啥都不说了，假假假假，，，，，
32972,0,东西不错 可以够买 好评没人看
44129,0,裤子不是全蓝，居然还有白色。
36062,1,我觉得还是蒙牛特仑苏最好了……
43247,0,快递太慢太慢，慢的我不想多说了
42288,1,挺不错的就是腿有点粗，哎，减肥
14424,0,"无大的优点,外表一般,太贵了"
33530,0,东西不好，快递跟蜗牛是的…太差
3947,1,还不错。老人家用来看电视挺好。
34387,0,洗完头痒掉头发丢掉了，呵呵呵
40615,1,还不错，性价比高，面料不够软
30699,0,一点都不好用，不如清扬海飞丝
18611,1,还没有吃，回头补评！个头不大。
41627,1,很好，穿着很合身，质量不错！
27972,1,年中囤货！买了一堆！哈哈哈哈
16152,1,和超市卖的差不多，没什么特别。
36577,1,蒙牛红豆雪糕，味道还不错~~~
45863,0,衣服一般…不值这个价?????
36050,1,发现蒙牛的缩水版原味也很好喝
39071,1,很喜欢，尺码合适，下次还来。
57195,0,公司组织员工去学习的，一般般吧
40444,1,穿上很舒服，面料不错，蛮好的！
42784,1,书很好看，物流也很快，值得购买
46068,0,垃圾正中垃圾，布料差码数偏大
30948,0,感觉跟超市买的有区别，不起泡沫
45117,0,非常差！，，，，，，，，，无语
43380,0,完全穿不下！尺码有问题！扔了
40997,1,宝贝挺好的，没有色差，做工精致
39895,1,很好的一次购物。东西质量很好?
35281,0,说好的20号，我23号才收到
30073,1,价格优惠，发货快，下次继续。
9074,0,垃圾产品，问题多多，谁买谁后悔
37984,0,不小心买了瓶蒙牛！罪过罪过……
41084,1,很喜欢。给卖家一个?。推荐买。
38846,1,可以比较喜欢，以后会多多支持
39930,1,质量不错，版型也喜欢。做工精细
29852,1,"刚收到、看起来不错、还有""赠送"
33186,0,洗了头发不顺，也没有什么香味
32765,0,还没用呢，用了在告诉你们效果
11582,0,不多说 觉得很垃圾 问题很多
20895,0,太差了，你们直采的标准真低呀！
3506,1,只不过系一部超大的华为，好用
13853,1,40和旋，铃声大，键盘手感好
36644,1,伊利的奶砖没有蒙牛的好吃。。。
42403,1,裤子很不错，弹性好，穿着很合身
39812,1,宝贝质量不错，很喜欢。好评。
39102,1,衣服质量还不错，老公穿到合适。
26638,1,一直用这个，感觉非常好！！！！
7772,1,不可以打电话，不过还挺好用的
47387,0,衣服还可以，就是上面破了个洞
45454,0,东西真的不想说什么了 地摊货
61740,0,早餐种类不多，在航道上比较吵
42732,1,还行，挺好的，挺薄的，有点透。
61154,0,Wifi上不了，网线也不行。
3499,1,给儿子学习用的，保护眼睛，还行
5296,1,物流快！宝贝挺好用！好评5星
33829,0,和超市买的有差别，感觉不是真的
5307,1,给老人买的，打发时间，看视频！
4866,1,东西挺好的 快递小哥态度很好！
31031,0,货到了电话都没通知放下就走了
41815,1,衣服很不错很好的大小尺码也合适
41596,1,不错 面料好 质量好 款式新
3330,1,好好好，好好好，好好好！好好好
46327,0,比上次买的薄了三倍，真是够了
10161,0,这是不是二手的，机子上有划痕
33435,0,贴牌标的，洗了两次全部是头屑
38667,1,性价比超高的，质量第一，好东西
18115,1,苹果质量可以的，就是小了一点。
6857,1,不错，相信华为品质。性价比高。
8921,0,第一次给JD一星，真的生气！
34704,0,好好好好好好好好好好好好好好
7137,1,都羡慕我手机大，哈哈，确实大
33033,0,痒死了。洗完就痒 难受 假的
11372,0,垃圾产品伤心的购物，谁买谁后悔
58378,0,设施老久环境一般，性价比不高
41844,1,不错不错，简洁大方，尺寸刚刚好
45353,0,差差很差发货速度超慢质量很不好
29556,1,很好，挺实惠的，一直在京东购物
27510,1,想要完美人生，就用清扬洗发水。
17051,1,小贵，但苹果很新鲜，口感也不错
31596,0,假的，和正品的味道完全不一样
4888,1,很好的机器，使用方便，性价比高
36058,1,蒙牛新出的香蕉有机奶很好喝啊～
19972,1,物流给力，一天就到了，苹果很好
41278,1,好，是正品，质量很好，很暖和
41711,1,质量不错，很喜欢了。谢谢掌柜。
33914,0,说选15号送货 送京豆 骗人
47214,0,东风太差洗一次给麻袋样不喜欢
28808,1,活动的时候，真的便宜到没朋友
57094,0,没有什么可说的 酒店都是一个样
9193,0,刚买的就降价 京东你行不行啊
3381,1,荣耀平板电脑不错国产品牌就是好
39027,1,质量不错，卖家推荐的尺码也合适
45705,0,便宜没好货，买完就降价。。。。
18970,1,哎呦哎呦哎呦不错呦！脆甜个大！
32625,0,买货不发货，垃圾，快递也垃圾！
44904,0,你们快递收件要付费？服务差？
4469,1,帮朋友家的孩子买的，说是不错
30271,1,很划算京东的东西就是好???
45687,0,真心的没话说，坑的不要不要的
12164,0,内存小了，想退货不知道了可给退
30637,0,刚拍完两天就降价了、不多说了
29041,1,包装棒棒的，划算。下次再来买
35814,1,很好，给爸妈买的，他们很满意
59208,0,管理差，隔音差，厕所异味浓！
32949,0,质地太稀，不是正品，不会再买！
43075,0,真垃圾 刚买回来洗一下就开线
30602,0,到货竟然坏的，竟然没有客服！
3842,1,用了两天，没什么问题，算可以吧
8991,0,用起来不像新机，卡顿问题很大
45294,0,垃圾倒爆！后悔买这玩意儿了！
30529,0,假，假，假。京东你这样做合适嘛
29588,1,挺好的，一直用滋源的产品，不错
57168,0,住的是副楼，有味，位置没的说
59145,0,很简陋，早餐也差，这个价太贵。
44545,0,领子没有弹力，穿几天就泻松了
30927,0,假的，骗人的。洗的头发一直掉
30717,0,包装很不满意，瓶体有磨损痕迹
28963,1,套餐特别实惠 很好用 值得购买
35142,0,脏了！！！不知道为什么那么脏。
31288,0,根本没法查询真伪信息，很失望
43587,0,颜色感觉太旧，感觉不值这个价吧
47652,0,洗一次就直接泛白，一次性的裤子
43683,0,真垃圾，一股异味，快递还慢，
7935,1,屏幕大，很好，非常实惠非常不错
34527,0,这瓶到货已经漏了，漏的到处都是
60133,0,房间一股发霉的味道，不建议入住
32183,0,非常愤怒，才买几天就对半减满。
11193,0,刚买第二天完就降价！太过分了！
29241,1,味道很好闻，洗发后很清爽，大爱
7196,1,还行，小孩玩游戏，看视频都可以
6755,1,物流很快，店家好，商品物美价廉
44299,0,差评，买回来就这样，做工差。
46040,0,宝贝起毛特别严重，看质量也*
46047,0,衣服像老年人穿的，跟雨衣一样。
13554,1,我的1770两电一充数据线和盘
25966,1,老婆说还是沙宣好用，味道也不错
20179,1,多次购买了，一如既往的好吃啊。
10750,0,各种卡，就一垃圾货，买的想好了
46204,0,差评，这么久才发货，最差的一次
16115,1,苹果不错。好评。以后还会再买。
43822,0,货很好 物美价廉 快递也迅速
47432,0,要的加绒的，里面没看见绒！差评
33492,0,买的是假货，洗了都打不开头发
32844,0,一点都不好，洗了头发干的要死
41199,1,裤子质量挺不错的 穿着很舒服啊
45473,0,衣服透明的，也是偏大，不太好
28367,1,价格美丽，送货非常快，赞赞赞?
3426,1,就这个价格，功能给老人用还行。
40310,1,还可以，就是希望物流发货快点
30620,0,感觉洗起没什么用呢，差别很大
13483,1,我的大概用3天，一直不关机。。
38539,1,尺寸有点偏大，质量还过得去吧。
5643,1,用几天了，还不错吧？速度挺快
44345,0,裤子质量差极了，布料跟麻布一样
9212,0,屏幕发黄，已经贴膜了，懒得换了
59086,0,比较老的饭店了，硬件有待提高。
19229,1,物流很快，快递哥辛苦了…………
4667,1,很好，这是第二台，买来送人。
16837,1,很好的苹果，一直在购买这个品牌
44251,0,好掉色，全身都黑了，第一次穿
42507,1,衣服不错，售后也很满意。支持
19115,1,还不错，挺好吃的哈！呵呵，好吃
44785,0,不是小脚裤吗？怎么裤腿那么大
29374,1,上午拍的下午就到货了！还可以！
38086,1,质量很好，很喜欢，价格也划算。
29719,1,上午下单下午就到了，包装的很好
3172,1,不错，性价比高，当备机很合适…
11287,0,分辨率极低，有时图片都不清楚
36660,1,蒙牛、京东商城的存在是太合理了
35435,1,物流慢，没使用，看外观还凑合
24309,0,完全不是开始卖的了，一点不好吃
37783,0,蒙牛这黑心玩意，扩散是必须的！
58131,0,早餐差.设施陈旧!咋都不值!
38525,1,质量不错 大小合适 孩子喜欢
34571,0,东西不太好，有点被假货的感觉。
38483,1,大小合适，面料不错，穿上舒服
46680,0,这个裤和图上有差距，比较垃圾！
42456,1,商品质量还可以，服务态度很好
38142,1,宝贝收到了，很喜欢，质量不错
41011,1,裤子质量还是听不错的，很喜欢啊
32467,0,说好的去头屑呢，用了之后更多了
36607,1,香草冰激凌，蒙牛的，喜欢滴。
41096,1,面料也不错，款式好看，非常喜欢
27126,1,试用了挺好，顺滑不打结，是正品
11739,0,破手机，给别人买的，质量太差了
12125,0,超级慢的。好几天到的。不好用。
6056,1,用后再评价吧，现在还没有用。
42967,1,面料不错 穿上很舒服 大小合适
34775,0,超次，出油的厉害，再也不买啦
40045,1,穿着挺好，有精气神，质量很好
43786,0,同样是掉色很严重，非常不满意
7693,1,用了一段时间，非常流畅，值得
31758,0,说了送沐浴露没送，不讲信用！
6195,1,没得说，这个价位好到不行。。
47569,0,差评差，差差，差，一个字还是差
15844,1,速度超快，态度超好，品质超好！
19236,1,送货速度快，品尝夜不错，好评。
47766,0,一般般，和摆地摊的没什么区别。
15511,1,还可以，随便吃吃，有品牌的放心
35597,1,东西很好，很安全，服务也很好
6699,1,用着还可以，就是金色不是太正
26023,1,没什么香味！强健发根，希望有效
45990,0,我买的黑色…发来的黑色带花…
44032,0,评价晚了，图片都换了，无语了
3589,1,华为品质不错售后离家近！！！
5739,1,手机不卡.比自己在用的好多了
16835,1,不好，一点不新鲜，样子到挺好看
41192,1,做工精细穿起来很舒服，质量很好
3389,1,很好的平板手机，适合看视频用。
8541,0,用两天微信就卡住不动了……无语
45130,0,不好，小了，快递员太度一点不好
28439,1,买了两套，划算。还送了一瓶精油
42400,1,穿起来很舒服，愉快的一次购物
33762,0,不是套装吗？ 怎么到货就1瓶？
29632,1,刚收到货，还没用，后面再来评价
25648,1,618=囤货，反正比超市划算！
12562,0,垃圾中的战斗机 刚买屏幕就坏了
42093,1,不错哟，很好的款式，质量很好！
4163,1,京东自营，应该不会差到哪里去。
40498,1,没有 刚好 挺不错 质量不错。
47785,0,你马28的腰比别人30的都大，
44160,0,很失望，?一看就是很廉价的那种
33407,0,都碎了，三瓶都碎了。怎么用！
16703,1,苹果个头不大，口感还可以，脆甜
42916,1,衣服不错穿上很舒服，老公很喜欢
12615,0,收到两天啦，手机质量暂时安全。
28148,1,挺好的，一直用这个品牌，大爱款
37815,0,好恶心哦，以后再也不喝蒙牛了
6272,1,给孩子买的，学习用，还不错。
8063,1,高端大气，性价比高，电池耐用
44237,0,差太多。尺码也缩水，差，差。
60008,0,有霉味，房间较小，服务态度一般
4496,1,挺好用的，每晚都要玩玩才睡觉
46984,0,太差了。绝对不是正品。上当了。
14772,0,信号质量差，中间会有死机现像
40614,1,很满意，第二次购买，以后还会来
35650,1,送朋友的，很满意，美的服务好！
47309,0,买来只能在家晚上穿了，当睡衣吧
41155,1,宝贝不错的，穿着舒适，5分！
41551,1,帮朋友买的非常喜欢需要再来。
3772,1,很不错的，看电视玩小游戏都不错
18192,1,第二次买这个苹果了，好吃，不错
32329,0,还没用但是这个送货素质真不咋地
31362,0,不要被图片迷惑了，东西太少。
25920,1,刚收到，还没用。以后在评价。
45408,0,非常不满意 质量简直太垃圾了
30388,1,很实惠啊，大大小小这么多瓶。
11844,0,用了一个月内存就读取不了，垃圾
31709,0,太能忽悠了，实体店300g才*
40977,1,很合身，很舒适，非常感谢店主！
60560,0,设施很旧，房间小，空调风太吵
5787,1,习惯了这款大屏，看起来很方便。
27491,1,一直用这个，棒棒的，速度也超快
15743,1,还没有吃，包装很好，看着很新鲜
4291,1,不错不错不错不错不错不错不错啊
45370,0,发错了，懒得退换了，送人了。
46509,0,穿一次就腿色了 军绿变迷彩了
20204,1,潘苹果就是不一样，好吃，甜也脆
5837,1,买来看视频学习用的，还不错。
34508,0,真的好难用，比我的清扬还难用
24248,0,太差，不红、又烂的太多、上大当
14487,0,无红外，下载铃声不便。内存小。
26659,1,今晚试试再说，看评论是挺不错的
6129,1,挺好的，质量也不错，是正品哦
46851,0,质量差的要死，客服服务也差。。
17532,1,好吃，汁多、脆、香甜，值得推荐
41653,1,质量不错，版型好看，穿上很舒服
3661,1,画面清晰非常不错女朋友很喜欢
46617,0,奶奶的，夏天的裤子，冬天卖。
37789,0,抵制日货的同时，一起抵制蒙牛！
45282,0,这个颜色很不好 还粘毛毛 难看
60700,0,太脏，服务差，永远不要再去，
34407,0,只能给一分，实在一般，感觉好水
29271,1,非常好用啊！物流也快，值得购买
34841,0,还说可以去头皮屑，都没有效果。
19750,1,是吧！很脆甜，西北苹果就是好！
34097,0,赠送品发错了，希望没有下次了。
45191,0,掉色太严重！一颗星都不想给！
31497,0,假货，刚洗过一堆头皮屑！！！
45679,0,裤子不行，沾毛，而且裤脚还很长
25340,0,不值这个价钱 口感一般 不好吃
27650,1,大品牌…值得信赖…物流给力…
16556,1,第三次买了！不错哦……值得信赖
12598,0,非常不满意！增票拖了好久才给！
43278,0,吗的。这码数写得不一样的卧槽
26716,1,真的好实惠，还送吹风机，好激烈
36645,1,喝来喝去、我发现还是喜欢喝蒙牛
61727,0,房间环境很一般！设施设备更差！
39980,1,很不错的裤子，穿了舒适合身。
39615,1,你给广告费更广泛更丰富会很尴尬
40274,1,大小刚好，穿着很喜欢刚好合适
44308,0,质量太差了，象堆积过旧货，扫兴
5759,1,还不错 还不错 还不错 还不错
43080,0,这个布料这价格高了点！不值得
41501,1,买的大了，纯白色显得有点单调。
5586,1,机子挺好的，唯一就是不能打电话
19534,1,物流快，东西是正品，信赖京东。
43829,0,价格38 实际到了是48 真坑
12929,0,看视频画面不正常，看不到字幕。
5880,1,很好，非常好，好好好好好好好。
44084,0,掉色非常严重，裤头拉链不好用
46555,0,订的铂金蓝发个纯黑很不负责任。
7091,1,帮同事买的，很不错。谢谢京东
12914,0,店大欺客，言而无信，活不要脸
43828,0,不好看的。。。和图有严重的区别
6841,1,不错，用着没啥问题，字数补丁
60135,0,就是离机场近，没有其他优势！
31539,0,假货，洗了痒，还有好多头皮屑！
47855,0,没穿多久就有洞了，质量很不满意
17542,1,多次购买，甜脆度不错，会回购。
38708,1,偏薄，整体还不错，适合春天穿！
20242,1,又快又好啊啊啊 又快又好啊啊啊
39587,1,大小合适，价格适中，还可以。
3934,1,帮朋友下的单，服务不错，赞一个
38224,1,穿上很暖和，还是比较满意的。
28804,1,东西很好，比超市买的划算哈…
12946,0,不到一个月频繁死机，开不了机
13696,1,硬件不错，从外观，做工多不错.
6829,1,很划算，今后还会继续购买的！
36623,1,蒙牛香蕉牛奶味道不错@二娃老李
40914,1,收到了，挺合身的哈哈。下次还买
36396,1,蒙牛你是好样的！岂止全年无休啊
43857,0,码数太大！都不知道是怎么定的码
7245,1,用着很开心？目前还没有其他问题
15520,1,甜脆，物流超快，就是太大个了。
26325,1,好用，头发可顺了，用完再来，
35984,1,蒙牛总是那么亮有意思，特色鲜明
3885,1,东西不错，儿子很喜欢，值得表扬
38722,1,面料舒服。快递也很好。很满意。
29245,1,第一次用这个牌子。希望不要失望
35454,1,刚收到货还没来的及拆出来看看
40279,1,很好很舒服很好很舒服很好很舒服
57070,0,一般般的酒店，太差，不会再住
33297,0,觉得比外买的稀，好似加了水的
18607,1,苹果挺好吃的，已经卖了几次了。
45030,0,你们衣服L号这么大，把我装里面
32784,0,感觉受到了欺骗，用完头发很干
18716,1,买了2箱，个头不大，甜度可以。
6221,1,不错，孩子很喜欢，物流给力。
33973,0,哈哈哈哈哈哈哈哈哈哈哈哈哈哈
44367,0,不是很好@裤腿太小.码数也不对
35481,1,东西很好，家里人用着都说好。
42297,1,"裤子不错,大小合适,穿上很舒服"
6668,1,使用了一段时间！还行！物有所值
26909,1,"物流速度快,比超市便宜很多,"
9466,0,玩的一点不顺畅，想退货！！！
46499,0,不是正品，防伪标识都没有涂层
25473,1,不错价格实惠 老顾客买好多次了
8176,0,电池太不耐用了...分辨率低
9384,0,"手机一般,网络才2G.差别大."
39271,1,很好的衣服，手感做工都非常好
12353,0,东西可以，就是说话和放屁一样
16498,1,苹果不错，价钱买高了，怪自己。
26172,1,像是正品还没用物流超快价格低廉
13870,1,价格实惠！能当U盘使用方便快捷
4124,1,第一次用华为，屏幕好音质一般！
41327,1,好、好、挺好的就是物流差了点
43682,0,质量差的没话说，只能认上当了。
24477,0,不多说，有烂的！快递态度极差！
4328,1,嗯搞活动的奖品，还可以，用用看
36063,1,蒙牛总部，能看见的地方都很干净
60290,0,一般，不达标，不达标，服务差
41595,1,第二次买了，和第一次质量有差异
47164,0,裤脚不好。实物差太多。差差差评
8274,0,怎么没有自带的贴膜 还没有耳机
34803,0,一点不值，第一次购买就晕了。
19062,1,脆脆香甜的苹果，妈妈说很不错。
38164,1,款式高档面料好做工精细质量不错
12865,0,垃圾平板，玩个游戏卡的要死!
28662,1,不是特大的那种，不过还是划算！
12996,0,不好，wlan信号时有时无！
42534,1,没话说，花花公子值得信赖???
12991,0,渣渣像素，渣渣分辨率，已经退货
3193,1,使用一段时间评价，华为不错。
35189,0,啥都不说，买贵了，刚买就降价
47786,0,不怎么样，裤子上全是毛，差评。
26480,1,很不错，送人的，好多，非常好
3295,1,质优价廉，送货快，送货员态度好
44832,0,心得就是下次买东西不能光看评论
5251,1,音质 手感不错 就是尺寸小了点
7121,1,老爹很喜欢，主要是看中屏幕大
39683,1,裤子质量好，面料不错，穿着好看
43399,0,垃圾，穿了3次就起毛球。地摊货
7288,1,不错，有质感和性价比的平板！
35035,0,同事是说没她在屈臣氏买的好！
47591,0,垃圾，超级中的垃圾，裤子是破的
35255,0,洗发露好用，就是看着不是真品，
28436,1,刚刚收到还没有拆开用后加评……
11819,0,屏幕反应迟钝，怀疑是返修货。
23143,0,垃圾，水果，物流，快递员都不好
39646,1,卖家服务好，不错的一次够物哟！
40689,1,纯棉的，穿着舒服，入手好几件
5627,1,东西不错，大一点的手机的感觉。
42501,1,穿上很舒服，大小合适，不错。
44965,0,什么裤子啊！不好一百个不好……
6037,1,大小是想要的 系统要定时清理
36658,1,蒙牛广告开始走温情高端路线了。
59939,0,除了离机场近外，没有别的优点
42462,1,质量不错 款式很好 做工细致
42729,1,质量很好，面料很好，穿上很舒服
8556,0,说好的送贴膜的呢？没看见，晕…
15619,1,好想你的时候就是这样的话就不说
61532,0,态度垃圾、陈旧不干净、空调吵
25467,1,今天下单，就收到了，超赞???
10357,0,做了冤大头，没几天就降价了。
44020,0,京东死人了买个东西十天不发货
25863,1,东西多…看错了不是 去屑的……
42455,1,很不错的衣服 已经买好多次了
39295,1,"收到了,质量不错,穿着挺合适的"
17795,1,苹果好吃，新鲜，脆甜，相当棒！
16675,1,不错，已经是多次购买了，加油！
22710,0,为什么苹果是不好的？？？？？？
11221,0,以后再不买华为了，伤透了心?！
43537,0,摸着有点像地摊货，明显的假货。
60011,0,地点很好，酒店太老太不够四星
11353,0,昨天刚买的，今天就降价送套送膜
41556,1,质量好像还不错，但是款式，老款
35808,1,非常好 比上次购买又优惠了些
41271,1,料子穿起来也很舒服，老公很满意
47527,0,颜色跟配图差太远 面料垃圾！
5893,1,京东一如既往，华为值得信赖。
33265,0,差评。。。。。。。全都漏出来了
45600,0,第一次在网上买衣就遇上这种情况
46964,0,异味重 去不掉 买了直接想扔了
36861,1,蒙牛真有创意 太细心了，呵呵
39748,1,很好看，穿上很舒服，质感不错
17882,1,味道不错，价格合理，值得购买！
18081,1,有两个苹果有点坏不过其他的还好
23421,0,很不好，不要买了，不好吃，差评
61221,0,除了位置，其他无一满意，不值！
40284,1,样式不错.面料不错.质量不错
44349,0,假货假货！！！！！！！！！！
29746,1,很好，超值。超市一瓶都99了，
10748,0,连个贴膜也不给啊，买家有点小气
25818,1,一直用这个品牌，一如既往的好！
46790,0,裤子收到了 ，还挺不错噢……
39840,1,裤子不错，大小合适，很喜欢。
27531,1,洗发水套装实惠好用，效果很好。
33368,0,洗发水真的很垃圾，不配这个钱，
58968,0,离机场近而己，其它什么都没有
15681,1,没有打蜡。味道不错，还可以吧！
45860,0,你这色差不是一般的大。。。。
4234,1,总体还不错 华为品质值得信任
27818,1,质量信赖京东商城，用完继续买，
39713,1,裤子很暖和，质量不错，物流很快
24489,0,又小又差！！！最上当的一次交易
7895,1,用着还行。接下来看看以后怎么样
34585,0,说好当天能接到货，两天才收到！
21579,0,难吃 又小又酸。想扔掉不想吃了
13647,1,外形和做工都不错，待机时间也长
35257,0,感觉买到了假货，一点都不好用
40185,1,值得拥有，一直都买这个牌子的
10256,0,为什么没有发票！？手机漏光厉害
36592,1,蒙牛真不错~现在向牧场出发.！
44269,0,和照片差距太大了，颜色都不一样
39171,1,衣服不错，经济实惠，穿着还可以
44286,0,掉色太严重了，才洗一次就洗白了
28857,1,价格便宜，味道高温，好用，喜欢
44952,0,不满意！发了两条一样的给我。
38478,1,面料很好，款式时尚，穿上很舒服
30653,0,大家帮忙看一下这个是正品吗?
34340,0,这太小了，还要38块，不值！
17693,1,份量足，还没吃，吃了以后再评价
37819,0,最讨厌的公司，程度甚于蒙牛。
30680,0,买亏了，超市比京东还便宜一些
31747,0,货没送到订单就完成了？什么鬼
21100,0,差评，下次不会再买了。。。。。
39566,1,做工很细致，面料不错，很满意
33483,0,不好用，用了第二天头皮上一层油
4947,1,还算可以，值得购买，物有所值。
4294,1,看着还行不知道用了是什么情况
3976,1,送给妈妈看剧用的，她说很喜欢
30698,0,感觉像假货，连QS标示都没有，
32173,0,洗完隔一天就发痒，谁买谁缺心眼
59063,0,除了地理位置优越，其它都很差
44294,0,太小了 质量一般 速度更是垃圾
14471,0,X77该产品经常莫名其妙关机
39755,1,质量不错，大小合适，穿着很舒服
41247,1,质量不错，款式好看，做工很赞
18487,1,富士苹果，质量不错，送货上门。
6950,1,单位搞活动时候买的，非常满意
35045,0,假的，起头皮屑还很痒。千万别
5023,1,给公司买的方案，不错，挺好用
47952,0,一起买的三条，这条尺码发错了。
28957,1,挺多瓶，还没用，不知道好用吗
5719,1,屏幕够大，看书看视频都很爽啦
32008,0,差评，包装都烂了，里面还是开的
9363,0,没有送膜和外壳，根本不是套装
26756,1,一直买这个用，非常好用，满意！
8767,0,差差差！！！买完就降价！！！
57129,0,房间插头坏的，电吹风也不好用。
28614,1,物流快，是正品，可以放心购买。
46948,0,真的很烂，还会脱线，非常的偏大
28916,1,不知道是不是真品，味道一般般。
18281,1,货真价实，物流很快，很不错的!
43193,0,还可以就是有点大勒袖子很长。
32934,0,大约因人而异吧，反正不适合我
15881,1,应该挺好的，给爸妈直接寄过去了
42017,1,一次买三件，质地还行，有点薄
33038,0,价钱变的太快啦太快啦！刚买又降
25847,1,一直用潘婷的习惯了，套装划算
8800,0,的买了没多久这**的就降价了
15834,1,真心不错，质量没得说，包装也好
5469,1,便捷的平板，看电影看小说很方便
36646,1,蒙牛的草料运输，以成本换安全。
16884,1,多次购买，看着个头挺大，没称过
12504,0,质量一般般，网速太慢，卡卡卡
42396,1,面料不错，价格实惠，穿上很舒服
13065,0,快递员太次了！ 说不让开箱验货
33965,0,一般般吧！没有在广东买的好用
45315,0,不行，跟图片上不一样，骗子。
42013,1,怎么说呢。这个价位我就这样吧
29382,1,比超市便宜，一直在用，感觉不错
30862,0,送来的东西和主页根本不是一回事
18837,1,价格实惠，购买方便！！！！！！
45023,0,非常差的东西，布料差，线头很多
31284,0,包装真的不敢恭维，东西不咋样
3559,1,给老爸买的！老爸很满意！开心！
40345,1,质量不错，很合身，以后还来。
16624,1,很好很好很好的大家买吧下次还来
23833,0,超级小超级小，小到没有吃的欲望
